time,user,post,dist
1246023799,251124,714,3
1246023850,169699,714,3
1246023881,187720,714,100
1246023916,94168,714,100
1246023935,17456,714,3
1246023952,202320,714,100
1246023954,322184,714,100
1246023981,325440,714,100
1246023984,22102,714,100
1246024002,330938,714,4
1246024007,199666,714,3
1246024024,107449,714,100
1246024062,93966,714,4
1246024079,73877,714,100
1246024103,43689,714,3
1246024128,63908,714,100
1246024142,136285,714,100
1246024142,120241,714,3
1246024148,242847,714,100
1246024148,171285,714,100
1246024149,136681,714,3
1246024157,274569,714,3
1246024206,175117,714,4
1246024214,104943,714,100
1246024227,133437,714,100
1246024240,169997,714,100
1246024260,276528,714,100
1246024286,122120,714,3
1246024287,123491,714,100
1246024313,222351,714,3
1246024327,307662,714,2
1246024338,256840,714,3
1246024358,82777,714,3
1246024370,238612,714,100
1246024389,33217,714,2
1246024409,303842,714,100
1246024431,269457,714,100
1246024432,308964,714,3
1246024481,115619,714,100
1246024497,231138,714,3
1246024542,131742,714,100
1246024544,133208,714,100
1246024547,126775,714,100
1246024583,139702,714,3
1246024587,298501,714,100
1246024608,25558,714,100
1246024618,84862,714,3
1246024641,228052,714,100
1246024657,180315,714,100
1246024664,225447,714,4
1246024668,174519,714,5
1246024678,1850,714,100
1246024691,68722,714,3
1246024699,15043,714,100
1246024712,115744,714,4
1246024728,6441,714,3
1246024742,228761,714,100
1246024749,298452,714,4
1246024753,177507,714,100
1246024772,308392,714,3
1246024786,311961,714,100
1246024825,89997,714,100
1246024827,113221,714,2
1246024837,38108,714,100
1246024862,108603,714,4
1246024876,271342,714,5
1246024879,158158,714,3
1246024943,3133,714,100
1246025000,24102,714,4
1246025023,126063,714,6
1246025029,15093,714,100
1246025044,245505,714,3
1246025056,75578,714,3
1246025057,228683,714,3
1246025064,308492,714,2
1246025067,48458,714,100
1246025129,56676,714,100
1246025133,21547,714,100
1246025147,16121,714,100
1246025168,101896,714,3
1246025168,171352,714,100
1246025190,205984,714,3
1246025191,311883,714,3
1246025195,310669,714,100
1246025198,217337,714,4
1246025217,2002,714,3
1246025222,93322,714,2
1246025261,11141,714,100
1246025274,98115,714,100
1246025290,205968,714,4
1246025310,138595,714,3
1246025317,132189,714,100
1246025337,120744,714,3
1246025340,211937,714,100
1246025341,193549,714,100
1246025350,119324,714,100
1246025379,76949,714,100
1246025381,37054,714,100
1246025449,185426,714,100
1246025452,146717,714,100
1246025468,297857,714,100
1246025497,324905,714,3
1246025527,199330,714,100
1246025562,193071,714,100
1246025566,127540,714,3
1246025569,160942,714,100
1246025578,299490,714,3
1246025585,102086,714,3
1246025601,52263,714,4
1246025621,145518,714,2
1246025635,257674,714,100
1246025717,55061,714,3
1246025741,269028,714,100
1246025744,167339,714,3
1246025749,38597,714,100
1246025760,240786,714,5
1246025779,279506,714,3
1246025801,188752,714,4
1246025811,171820,714,100
1246025828,277551,714,4
1246025872,11816,714,100
1246025878,49634,714,100
1246025904,269031,714,5
1246025951,58530,714,100
1246025960,208614,714,3
1246025976,30835,714,100
1246025979,244906,714,4
1246025990,320219,714,4
1246025999,29076,714,4
1246026025,24410,714,3
1246026025,243306,714,3
1246026035,119710,714,3
1246026041,62272,714,4
1246026051,277401,714,100
1246026052,259419,714,100
1246026105,191614,714,3
1246026124,133974,714,3
1246026134,116555,714,3
1246026154,327042,714,100
1246026174,200851,714,3
1246026231,170616,714,100
1246026242,270727,714,100
1246026251,155173,714,3
1246026251,219587,714,100
1246026273,22244,714,100
1246026277,240016,714,3
1246026292,462,714,4
1246026317,293287,714,3
1246026319,140821,714,100
1246026328,303499,714,3
1246026328,233233,714,4
1246026329,54271,714,3
1246026331,270058,714,4
1246026347,257795,714,3
1246026372,8763,714,100
1246026379,215217,714,100
1246026414,193044,714,100
1246026416,217072,714,4
1246026426,217063,714,4
1246026429,125219,714,3
1246026445,205653,714,3
1246026452,89541,714,100
1246026474,251360,714,3
1246026532,178234,714,3
1246026537,47777,714,3
1246026540,282711,714,100
1246026553,311463,714,100
1246026554,56135,714,100
1246026579,336216,714,3
1246026592,182228,714,100
1246026611,195023,714,4
1246026613,262041,714,100
1246026644,29054,714,100
1246026655,187982,714,3
1246026661,40224,714,3
1246026671,159000,714,100
1246026671,179760,714,3
1246026708,126325,714,100
1246026726,71882,714,4
1246026731,204218,714,100
1246026758,141692,714,100
1246026773,274682,714,3
1246026781,42494,714,100
1246026783,263204,714,3
1246026796,139504,714,100
1246026801,296973,714,4
1246026806,149470,714,3
1246026820,93828,714,100
1246026838,91697,714,3
1246026838,246639,714,100
1246026844,10572,714,100
1246026854,15041,714,4
1246026873,58230,714,4
1246026923,299385,714,3
1246026939,331146,714,100
1246026950,67516,714,100
1246026987,163897,714,100
1246026990,180895,714,3
1246026991,167708,714,3
1246027006,237168,714,3
1246027008,272047,714,100
1246027031,334281,714,3
1246027038,32684,714,3
1246027048,115066,714,4
1246027082,272925,714,100
1246027122,151297,714,3
1246027136,139819,714,4
1246027146,70431,714,3
1246027173,200405,714,100
1246027193,24844,714,100
1246027239,58194,714,5
1246027242,118733,714,100
1246027255,166212,714,3
1246027345,124357,714,100
1246027351,323281,714,3
1246027359,67853,714,4
1246027361,29189,714,100
1246027372,166152,714,100
1246027458,152164,714,3
1246027487,131741,714,3
1246027496,235026,714,3
1246027499,120151,714,3
1246027500,6868,714,2
1246027507,82413,714,3
1246027514,220946,714,100
1246027526,327958,714,3
1246027527,136407,714,3
1246027528,266785,714,3
1246027612,328384,714,3
1246027648,105546,714,100
1246027692,196063,714,100
1246027702,9016,714,100
1246027704,22320,714,100
1246027715,171306,714,100
1246027751,254517,714,2
1246027763,16202,714,100
1246027782,116746,714,100
1246027808,100740,714,4
1246027811,39576,714,4
1246027822,81436,714,3
1246027825,244559,714,3
1246027847,277278,714,100
1246027881,153769,714,100
1246027902,95387,714,3
1246027904,29126,714,3
1246027904,104093,714,100
1246027915,57008,714,4
1246027940,219168,714,3
1246027977,227473,714,3
1246027993,49024,714,3
1246028003,21830,714,3
1246028009,257952,714,100
1246028013,287231,714,3
1246028014,97046,714,3
1246028029,152063,714,100
1246028044,45430,714,3
1246028055,97224,714,100
1246028102,7450,714,3
1246028132,146103,714,3
1246028146,86103,714,3
1246028146,264282,714,100
1246028164,110683,714,4
1246028193,102089,714,3
1246028243,121217,714,100
1246028274,291042,714,4
1246028275,243791,714,100
1246028277,11337,714,3
1246028280,81379,714,3
1246028299,282716,714,4
1246028305,23170,714,3
1246028312,208172,714,3
1246028314,45584,714,4
1246028329,141615,714,3
1246028402,302238,714,4
1246028402,84282,714,4
1246028412,195673,714,5
1246028449,238122,714,3
1246028452,260980,714,2
1246028455,141628,714,3
1246028459,97652,714,4
1246028459,86416,714,100
1246028508,75265,714,100
1246028515,179257,714,100
1246028522,302488,714,1
1246028524,135445,714,4
1246028533,7126,714,100
1246028581,298286,714,3
1246028583,26200,714,3
1246028617,268409,714,100
1246028621,280544,714,100
1246028629,264774,714,100
1246028644,182307,714,100
1246028704,224432,714,100
1246028728,251151,714,3
1246028774,302309,714,4
1246028777,32240,714,4
1246028781,26674,714,3
1246028790,305701,714,100
1246028813,152887,714,4
1246028827,88285,714,100
1246028847,330090,714,100
1246028850,327607,714,100
1246028884,70752,714,3
1246028909,190156,714,3
1246028940,34079,714,100
1246028955,271914,714,4
1246028955,310725,714,3
1246028967,328205,714,3
1246028968,53988,714,100
1246028972,251523,714,3
1246028992,171745,714,3
1246029005,27,714,4
1246029005,295306,714,100
1246029007,16739,714,100
1246029016,241825,714,100
1246029056,276713,714,3
1246029056,89943,714,5
1246029062,175714,714,100
1246029092,215758,714,4
1246029093,308937,714,4
1246029102,143276,714,100
1246029115,221572,714,3
1246029167,141975,714,100
1246029171,253439,714,100
1246029188,7539,714,100
1246029207,209586,714,4
1246029215,313247,714,100
1246029222,279550,714,3
1246029235,41362,714,4
1246029246,302530,714,3
1246029267,192983,714,3
1246029273,193360,714,100
1246029345,38480,714,3
1246029346,334920,714,3
1246029347,150625,714,100
1246029377,78409,714,4
1246029395,302844,714,3
1246029408,165276,714,100
1246029416,232892,714,100
1246029423,158245,714,4
1246029426,309408,714,3
1246029431,182759,714,100
1246029446,11418,714,4
1246029463,121189,714,100
1246029464,113166,714,3
1246029528,283472,714,100
1246029530,271236,714,3
1246029537,262346,714,100
1246029550,144901,714,3
1246029565,166011,714,100
1246029622,253565,714,5
1246029654,210043,714,3
1246029657,23021,714,4
1246029670,54163,714,100
1246029720,241930,714,4
1246029738,230287,714,100
1246029742,49085,714,3
1246029774,208354,714,100
1246029831,308705,714,100
1246029899,142097,714,100
1246029925,222248,714,100
1246029930,163230,714,3
1246029938,146767,714,4
1246029948,227775,714,2
1246029952,254892,714,100
1246029953,293499,714,100
1246029995,116993,714,100
1246030055,132578,714,5
1246030064,311023,714,100
1246030080,211578,714,3
1246030091,97237,714,3
1246030095,9167,714,100
1246030102,283822,714,100
1246030133,158393,714,100
1246030171,57560,714,3
1246030206,290888,714,100
1246030213,7448,714,100
1246030226,10167,714,4
1246030279,193250,714,3
1246030286,238888,714,3
1246030341,330161,714,3
1246030345,45627,714,3
1246030386,127960,714,100
1246030387,117589,714,100
1246030422,147924,714,2
1246030430,255335,714,100
1246030433,33625,714,100
1246030446,89622,714,100
1246030467,56073,714,4
1246030491,75736,714,100
1246030497,160968,714,100
1246030519,12138,714,3
1246030522,216594,714,100
1246030544,324936,714,5
1246030589,132721,714,4
1246030591,10287,714,100
1246030604,325695,714,3
1246030618,62213,714,3
1246030636,181157,714,3
1246030639,259777,714,100
1246030665,271347,714,3
1246030669,258873,714,3
1246030683,130813,714,4
1246030705,149076,714,3
1246030712,131581,714,3
1246030773,73201,714,100
1246030792,34266,714,6
1246030794,140190,714,100
1246030796,78505,714,6
1246030801,206234,714,3
1246030801,229954,714,4
1246030809,227806,714,100
1246030810,275577,714,3
1246030837,226038,714,100
1246030846,230434,714,100
1246030851,79751,714,100
1246030860,143365,714,3
1246030869,167066,714,3
1246030889,221441,714,3
1246030915,19530,714,100
1246030998,106502,714,100
1246031019,335110,714,100
1246031048,74331,714,100
1246031058,259701,714,3
1246031061,132423,714,1
1246031065,74395,714,4
1246031067,113669,714,4
1246031075,84070,714,100
1246031078,59028,714,100
1246031110,268999,714,100
1246031139,280206,714,3
1246031142,239129,714,100
1246031150,167861,714,3
1246031206,196241,714,4
1246031210,163486,714,3
1246031217,138756,714,100
1246031220,95784,714,100
1246031263,60819,714,100
1246031263,267234,714,2
1246031282,302582,714,100
1246031320,30754,714,3
1246031321,235362,714,4
1246031325,196437,714,4
1246031337,188941,714,4
1246031338,196594,714,3
1246031351,92420,714,3
1246031380,191531,714,100
1246031382,246536,714,3
1246031382,20701,714,4
1246031385,135674,714,100
1246031402,119903,714,100
1246031403,40810,714,4
1246031404,127663,714,3
1246031404,291766,714,3
1246031440,302760,714,100
1246031474,210160,714,100
1246031492,290404,714,3
1246031530,194193,714,100
1246031553,39644,714,100
1246031561,193014,714,5
1246031590,55142,714,2
1246031634,301574,714,3
1246031638,167387,714,3
1246031656,157734,714,3
1246031669,166490,714,4
1246031681,161843,714,100
1246031687,21896,714,4
1246031707,14024,714,100
1246031712,304030,714,100
1246031758,22052,714,100
1246031771,177102,714,4
1246031775,311585,714,3
1246031784,105178,714,3
1246031840,199123,714,100
1246031859,205084,714,3
1246031860,165390,714,100
1246031886,326380,714,4
1246031897,248456,714,100
1246031902,228346,714,100
1246031981,3672,714,100
1246031987,167683,714,3
1246031989,158563,714,100
1246032006,55656,714,3
1246032031,102841,714,100
1246032045,311322,714,100
1246032059,65214,714,3
1246032068,200361,714,100
1246032098,333467,714,3
1246032125,59272,714,5
1246032126,265693,714,100
1246032129,26117,714,100
1246032135,38813,714,4
1246032146,283704,714,3
1246032156,284653,714,2
1246032179,96648,714,5
1246032195,148804,714,100
1246032205,296562,714,4
1246032212,13297,714,100
1246032271,296993,714,3
1246032302,142445,714,100
1246032336,111938,714,100
1246032343,78740,714,4
1246032428,26308,714,100
1246032431,68923,714,3
1246032439,207259,714,3
1246032454,303908,714,100
1246032472,9499,714,3
1246032477,145766,714,3
1246032477,98161,714,100
1246032550,265596,714,100
1246032566,291992,714,100
1246032579,6521,714,100
1246032581,63126,714,4
1246032606,78486,714,3
1246032640,246761,714,100
1246032646,22877,714,3
1246032672,8049,714,100
1246032681,162518,714,4
1246032710,334093,714,100
1246032727,179509,714,4
1246032783,220764,714,3
1246032788,44130,714,3
1246032840,50585,714,3
1246032864,14881,714,100
1246032867,179051,714,4
1246032872,67624,714,100
1246032915,237053,714,3
1246032943,53524,714,4
1246032955,236600,714,100
1246032966,6101,714,100
1246032989,232667,714,4
1246032991,137549,714,3
1246032997,21028,714,100
1246033046,224955,714,100
1246033051,187512,714,100
1246033063,176353,714,3
1246033067,237257,714,4
1246033096,98507,714,100
1246033097,68086,714,100
1246033098,308114,714,5
1246033122,134220,714,100
1246033151,99818,714,6
1246033153,321375,714,100
1246033168,8091,714,100
1246033183,166312,714,3
1246033191,213900,714,100
1246033232,231309,714,3
1246033252,48324,714,100
1246033257,46352,714,100
1246033305,212376,714,100
1246033305,39158,714,3
1246033313,91757,714,100
1246033316,117888,714,3
1246033333,304183,714,3
1246033338,17248,714,100
1246033345,310479,714,3
1246033361,133339,714,3
1246033375,168621,714,100
1246033409,313245,714,4
1246033457,260428,714,100
1246033470,178835,714,3
1246033481,51297,714,3
1246033509,34217,714,3
1246033520,316086,714,100
1246033570,320510,714,100
1246033599,277786,714,3
1246033606,22055,714,3
1246033645,69867,714,100
1246033649,91737,714,3
1246033718,322437,714,100
1246033734,282055,714,100
1246033734,84636,714,3
1246033757,126615,714,100
1246033792,13599,714,100
1246033798,52804,714,3
1246033801,161195,714,100
1246033853,116800,714,100
1246033860,224172,714,100
1246033869,82096,714,2
1246033899,95583,714,100
1246033959,238431,714,2
1246033979,201138,714,3
1246033989,263338,714,100
1246034007,285264,714,4
1246034010,56189,714,4
1246034034,156188,714,3
1246034071,107495,714,100
1246034099,315579,714,3
1246034110,287294,714,3
1246034146,81660,714,3
1246034223,25187,714,100
1246034238,76671,714,3
1246034256,85921,714,100
1246034280,312527,714,2
1246034304,292792,714,4
1246034330,157189,714,100
1246034336,307285,714,100
1246034368,81776,714,3
1246034429,189100,714,100
1246034444,126501,714,4
1246034447,138617,714,100
1246034449,34036,714,4
1246034467,199395,714,3
1246034495,164693,714,100
1246034500,131873,714,3
1246034503,159109,714,5
1246034523,196879,714,100
1246034527,73303,714,100
1246034540,283460,714,6
1246034551,32297,714,3
1246034567,175971,714,100
1246034583,5370,714,100
1246034591,268210,714,100
1246034598,101503,714,3
1246034634,270573,714,4
1246034664,31585,714,4
1246034680,108198,714,3
1246034715,29573,714,4
1246034742,118057,714,100
1246034791,265214,714,3
1246034843,146509,714,100
1246034913,335160,714,100
1246034949,169064,714,100
1246034985,6133,714,3
1246035125,80009,714,3
1246035139,188125,714,100
1246035148,148912,714,100
1246035205,308651,714,100
1246035220,164826,714,100
1246035239,44663,714,100
1246035258,205295,714,100
1246035264,90312,714,100
1246035268,80821,714,100
1246035287,157326,714,2
1246035295,292820,714,3
1246035326,81063,714,4
1246035360,140748,714,4
1246035377,121579,714,100
1246035392,101560,714,100
1246035452,303834,714,3
1246035478,310121,714,2
1246035491,44943,714,100
1246035495,14409,714,4
1246035507,45770,714,100
1246035507,43746,714,100
1246035558,305918,714,3
1246035562,64619,714,100
1246035599,38632,714,4
1246035611,106883,714,100
1246035637,19878,714,100
1246035647,146755,714,3
1246035673,192928,714,100
1246035677,257489,714,100
1246035691,159964,714,4
1246035693,150035,714,4
1246035696,24877,714,100
1246035697,90319,714,100
1246035715,17187,714,100
1246035784,219617,714,100
1246035791,61214,714,3
1246035795,294291,714,100
1246035819,101014,714,3
1246035824,126802,714,3
1246035850,219674,714,4
1246035850,135989,714,100
1246035851,99161,714,3
1246035894,172881,714,3
1246035923,240583,714,100
1246035938,258278,714,100
1246035961,1361,714,100
1246035963,228395,714,3
1246035966,78442,714,100
1246035982,193043,714,3
1246036015,1268,714,2
1246036023,218387,714,4
1246036057,46401,714,100
1246036098,103812,714,3
1246036134,174513,714,100
1246036152,47304,714,100
1246036160,168162,714,3
1246036176,278785,714,3
1246036190,166975,714,100
1246036194,237123,714,100
1246036249,68781,714,100
1246036262,317029,714,3
1246036278,239432,714,4
1246036312,285151,714,100
1246036320,103500,714,100
1246036327,207611,714,100
1246036347,294046,714,3
1246036347,113134,714,4
1246036392,79179,714,100
1246036422,140607,714,100
1246036455,51061,714,100
1246036488,147169,714,3
1246036536,180593,714,3
1246036569,142638,714,100
1246036573,314107,714,100
1246036614,121181,714,100
1246036622,107815,714,4
1246036641,234628,714,100
1246036657,36126,714,100
1246036733,179986,714,100
1246036750,174935,714,4
1246036752,60118,714,100
1246036757,34930,714,7
1246036800,291545,714,100
1246036815,298738,714,3
1246036827,211017,714,100
1246036866,234850,714,100
1246036898,157274,714,100
1246036921,36450,714,2
1246036964,186396,714,100
1246036964,324632,714,1
1246037002,261948,714,100
1246037042,272746,714,100
1246037055,202467,714,100
1246037086,207275,714,4
1246037186,24105,714,100
1246037303,117456,714,7
1246037326,326697,714,100
1246037341,223135,714,100
1246037382,174524,714,2
1246037420,115964,714,100
1246037424,267831,714,4
1246037429,59977,714,100
1246037445,50928,714,2
1246037470,330169,714,3
1246037484,145370,714,3
1246037568,110675,714,100
1246037628,257976,714,100
1246037630,46267,714,100
1246037661,57847,714,2
1246037664,132832,714,3
1246037715,210284,714,100
1246037769,312128,714,4
1246037786,223477,714,3
1246037815,183406,714,3
1246037820,160357,714,100
1246037839,56690,714,3
1246037880,330931,714,1
1246037899,295472,714,100
1246037914,239230,714,100
1246037933,114686,714,4
1246037960,290186,714,4
1246037961,214467,714,100
1246037966,87892,714,3
1246038011,270565,714,3
1246038018,186105,714,3
1246038109,133003,714,4
1246038122,147189,714,4
1246038130,88392,714,3
1246038131,57322,714,1
1246038147,86331,714,100
1246038192,334631,714,3
1246038222,304320,714,3
1246038264,152461,714,100
1246038278,283072,714,100
1246038286,167722,714,100
1246038327,84071,714,3
1246038350,211012,714,100
1246038373,246703,714,100
1246038386,324396,714,100
1246038396,208357,714,5
1246038417,203103,714,100
1246038488,227077,714,3
1246038498,40199,714,100
1246038526,162574,714,100
1246038538,238438,714,3
1246038558,226559,714,3
1246038639,263029,714,3
1246038641,162623,714,3
1246038645,72675,714,100
1246038693,144744,714,3
1246038766,33956,714,100
1246038851,273419,714,100
1246038894,21720,714,100
1246038973,109468,714,5
1246038989,326274,714,4
1246039013,102914,714,4
1246039023,6466,714,100
1246039070,217180,714,3
1246039076,68851,714,3
1246039094,173235,714,2
1246039103,72197,714,100
1246039138,50580,714,100
1246039159,19427,714,100
1246039171,4368,714,4
1246039191,170653,714,100
1246039204,20790,714,5
1246039244,328627,714,3
1246039253,268301,714,4
1246039274,285178,714,3
1246039294,121307,714,100
1246039356,179902,714,4
1246039366,54149,714,5
1246039386,220980,714,100
1246039437,118331,714,100
1246039498,33783,714,3
1246039500,316762,714,3
1246039556,311413,714,100
1246039618,161081,714,100
1246039682,180500,714,100
1246039693,165296,714,100
1246039718,248961,714,3
1246039772,161572,714,6
1246039781,3525,714,100
1246039789,212495,714,100
1246039794,64014,714,100
1246039806,245912,714,3
1246039816,137659,714,4
1246039837,18901,714,4
1246039841,31087,714,100
1246039868,295370,714,2
1246039945,20999,714,100
1246039975,35408,714,100
1246040003,244005,714,100
1246040016,237966,714,3
1246040087,26813,714,4
1246040107,221857,714,100
1246040142,329591,714,100
1246040169,170286,714,4
1246040183,156309,714,3
1246040380,204967,714,100
1246040388,307233,714,100
1246040404,304510,714,4
1246040409,311156,714,100
1246040500,23141,714,4
1246040516,126313,714,100
1246040524,222929,714,4
1246040544,167438,714,100
1246040558,255254,714,100
1246040589,135505,714,100
1246040600,299035,714,100
1246040656,73234,714,100
1246040672,2930,714,4
1246040673,98548,714,100
1246040690,319942,714,100
1246040718,305058,714,5
1246040720,180544,714,3
1246040724,329276,714,4
1246040729,326287,714,5
1246040730,301467,714,4
1246040755,218500,714,100
1246040763,84417,714,100
1246040790,326203,714,3
1246040794,234910,714,1
1246040816,299443,714,100
1246040846,94672,714,4
1246040924,100780,714,100
1246040991,226898,714,100
1246041017,158125,714,3
1246041047,199890,714,100
1246041079,182454,714,4
1246041085,187169,714,3
1246041106,62043,714,3
1246041118,187643,714,100
1246041219,277290,714,100
1246041256,116961,714,100
1246041257,139039,714,100
1246041302,229780,714,3
1246041321,72337,714,2
1246041322,276727,714,3
1246041336,72909,714,100
1246041339,246614,714,100
1246041344,22318,714,100
1246041367,80250,714,100
1246041370,220151,714,100
1246041371,4103,714,2
1246041400,181892,714,100
1246041401,102073,714,3
1246041423,79323,714,100
1246041464,7781,714,100
1246041484,304112,714,100
1246041487,19927,714,5
1246041551,133910,714,6
1246041568,321720,714,100
1246041666,117287,714,4
1246041680,22266,714,4
1246041760,173139,714,3
1246041873,286421,714,100
1246041893,61018,714,4
1246041954,30203,714,3
1246041970,288710,714,100
1246042000,51200,714,3
1246042026,252870,714,4
1246042068,272371,714,100
1246042143,268173,714,3
1246042146,244909,714,100
1246042166,54155,714,100
1246042182,6,714,3
1246042214,285542,714,100
1246042251,236241,714,3
1246042277,156485,714,4
1246042296,165361,714,4
1246042300,221165,714,100
1246042371,200434,714,3
1246042460,313722,714,100
1246042491,315893,714,100
1246042508,103742,714,4
1246042509,258083,714,100
1246042537,60986,714,3
1246042541,142067,714,3
1246042577,43302,714,100
1246042586,82654,714,100
1246042605,255952,714,100
1246042605,191947,714,100
1246042615,98310,714,100
1246042625,98470,714,100
1246042638,34164,714,4
1246042645,2780,714,5
1246042750,230042,714,100
1246042802,88866,714,100
1246042808,298607,714,100
1246042867,189873,714,3
1246042869,330443,714,3
1246042886,265047,714,4
1246042938,333736,714,100
1246042951,268237,714,3
1246042986,133326,714,3
1246043026,221109,714,3
1246043028,335216,714,4
1246043040,136963,714,100
1246043045,62882,714,4
1246043059,104944,714,100
1246043060,26895,714,3
1246043077,207637,714,4
1246043079,119153,714,100
1246043105,271642,714,4
1246043209,170066,714,4
1246043264,161014,714,100
1246043268,156722,714,3
1246043283,32886,714,4
1246043290,4416,714,3
1246043327,51186,714,100
1246043328,56203,714,3
1246043570,280826,714,4
1246043595,114145,714,100
1246043602,300998,714,3
1246043617,67510,714,100
1246043645,311942,714,100
1246043664,29917,714,4
1246043717,242908,714,100
1246043757,235476,714,100
1246043780,201475,714,100
1246043847,162670,714,5
1246043886,250882,714,100
1246043887,245445,714,3
1246043952,121541,714,3
1246043953,193752,714,100
1246043955,165588,714,4
1246043987,169373,714,100
1246044101,122523,714,4
1246044126,80934,714,4
1246044144,160024,714,1
1246044166,278281,714,4
1246044308,88039,714,3
1246044312,181491,714,100
1246044327,124398,714,4
1246044342,144469,714,4
1246044345,285129,714,3
1246044413,292068,714,3
1246044429,320931,714,100
1246044449,226180,714,100
1246044483,61283,714,4
1246044616,334437,714,3
1246044697,28755,714,4
1246044721,326414,714,3
1246044786,331704,714,4
1246044808,152848,714,100
1246044865,297186,714,3
1246044865,142954,714,3
1246044875,307798,714,5
1246044883,241188,714,100
1246044930,277441,714,100
1246044957,317373,714,100
1246044981,126535,714,3
1246044995,197212,714,3
1246045019,103343,714,100
1246045030,298408,714,100
1246045044,98315,714,3
1246045130,129134,714,100
1246045162,290544,714,100
1246045215,211306,714,3
1246045245,736,714,2
1246045265,187224,714,4
1246045304,38134,714,100
1246045304,182813,714,3
1246045325,238610,714,100
1246045348,66184,714,100
1246045371,104621,714,4
1246045384,210594,714,3
1246045409,201023,714,3
1246045448,291049,714,2
1246045467,203757,714,4
1246045506,10411,714,2
1246045540,295297,714,3
1246045555,291175,714,100
1246045558,6271,714,100
1246045571,206102,714,100
1246045574,326640,714,4
1246045656,151300,714,3
1246045658,72205,714,4
1246045667,193797,714,2
1246045676,166740,714,100
1246045704,221847,714,3
1246045717,243335,714,5
1246045739,332522,714,4
1246045809,273490,714,3
1246045833,262272,714,100
1246045839,51249,714,4
1246045915,121500,714,3
1246045922,260780,714,100
1246045970,217124,714,100
1246046010,172358,714,3
1246046014,195388,714,5
1246046069,273543,714,2
1246046079,326193,714,100
1246046101,6332,714,100
1246046178,181075,714,3
1246046241,287318,714,4
1246046246,86888,714,100
1246046312,262656,714,100
1246046326,297523,714,100
1246046330,26378,714,100
1246046341,199076,714,100
1246046360,133462,714,4
1246046370,56702,714,100
1246046411,151077,714,100
1246046422,221998,714,3
1246046433,142184,714,3
1246046485,15672,714,4
1246046492,160604,714,100
1246046590,329405,714,3
1246046599,76153,714,100
1246046625,125021,714,100
1246046636,33144,714,100
1246046652,150223,714,100
1246046674,161094,714,7
1246046794,165761,714,100
1246046800,150669,714,3
1246046814,193697,714,4
1246046818,213023,714,100
1246046820,70392,714,100
1246046849,41142,714,100
1246046874,319179,714,100
1246046887,230804,714,3
1246046890,68388,714,3
1246046933,229089,714,3
1246046934,181348,714,100
1246047039,321042,714,4
1246047077,10922,714,100
1246047080,318181,714,100
1246047083,299046,714,100
1246047115,121282,714,100
1246047142,239925,714,100
1246047142,121297,714,3
1246047180,131580,714,100
1246047207,67665,714,100
1246047214,46969,714,3
1246047218,268759,714,3
1246047240,141531,714,3
1246047250,170023,714,3
1246047296,232538,714,4
1246047308,76038,714,100
1246047343,31740,714,3
1246047433,156066,714,3
1246047446,108417,714,5
1246047478,9206,714,5
1246047533,232545,714,100
1246047537,77685,714,5
1246047611,204085,714,3
1246047621,82432,714,100
1246047681,111132,714,100
1246047745,146803,714,100
1246047752,108236,714,100
1246047794,90686,714,3
1246047861,5124,714,100
1246047867,213521,714,100
1246047910,175249,714,100
1246048004,200817,714,3
1246048011,240389,714,3
1246048021,188075,714,100
1246048077,266138,714,100
1246048112,87201,714,100
1246048183,131002,714,100
1246048268,74546,714,100
1246048365,56755,714,100
1246048393,84530,714,100
1246048429,180854,714,100
1246048450,328053,714,100
1246048466,50372,714,3
1246048518,64979,714,100
1246048607,18688,714,100
1246048610,308953,714,3
1246048692,170853,714,3
1246048696,149173,714,100
1246048798,302632,714,4
1246048805,300743,714,100
1246048811,44376,714,100
1246049033,20405,714,100
1246049044,142871,714,3
1246049059,61978,714,100
1246049117,216740,714,3
1246049319,312902,714,100
1246049330,164059,714,3
1246049464,39531,714,100
1246049483,306195,714,1
1246049496,223927,714,2
1246049509,136560,714,100
1246049531,77760,714,4
1246049544,280203,714,100
1246049576,88067,714,3
1246049591,190008,714,100
1246049676,105371,714,7
1246049767,198677,714,100
1246049776,54944,714,3
1246049779,95748,714,100
1246049815,201266,714,3
1246049836,307255,714,100
1246049923,311122,714,3
1246049980,333562,714,3
1246049989,259155,714,100
1246050043,115999,714,3
1246050064,194174,714,3
1246050118,123615,714,3
1246050134,123828,714,3
1246050137,322151,714,100
1246050158,211724,714,100
1246050180,207251,714,100
1246050205,65202,714,2
1246050229,333478,714,100
1246050233,312593,714,4
1246050286,103169,714,4
1246050306,8126,714,3
1246050362,290854,714,100
1246050372,272470,714,100
1246050447,107966,714,100
1246050500,9527,714,3
1246050543,77131,714,100
1246050584,30564,714,100
1246050586,105867,714,100
1246050626,115154,714,3
1246050649,265251,714,100
1246050692,287412,714,3
1246050715,302863,714,100
1246050750,150582,714,100
1246050778,327020,714,4
1246050803,34811,714,100
1246050860,216040,714,3
1246051007,308494,714,3
1246051047,129824,714,100
1246051087,61945,714,100
1246051100,166371,714,3
1246051111,30777,714,4
1246051121,129354,714,3
1246051181,249078,714,100
1246051213,299391,714,100
1246051251,90189,714,100
1246051274,217205,714,100
1246051351,99554,714,3
1246051360,223971,714,100
1246051379,324506,714,100
1246051437,325761,714,5
1246051455,231122,714,3
1246051473,41395,714,4
